word_id	utterance_id	location	surface	auto	fix	eng	speaker	langid	filename	clause	clauseno
438	57	1	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
439	57	2	could	can.V.COND			ETH	eng	zeledon4		
440	57	3	be	be.V.INFIN			ETH	eng	zeledon4		
441	57	4	about	about.PREP			ETH	eng	zeledon4		
442	57	5	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
443	57	6	children	children.N.SG			ETH	eng	zeledon4		
444	57	7	.				ETH	999	zeledon4		
445	58	1	something	something.PRON			HEN	eng	zeledon4		
446	58	2	about	about.PREP			HEN	eng	zeledon4		
447	58	3	it	it.PRON.SUB.3S			HEN	eng	zeledon4		
448	58	4	related	relate.V.PAST			HEN	eng	zeledon4		
449	58	5	to	to.PREP			HEN	eng	zeledon4		
450	58	6	your	your.ADJ.POSS.2SP			HEN	eng	zeledon4		
451	58	7	nails	nail.N.PL			HEN	eng	zeledon4		
452	58	8	also	also.ADV			HEN	eng	zeledon4		
453	58	9	?				HEN	999	zeledon4		
454	59	1	no	no.ADV			ETH	eng	zeledon4		
455	59	2	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
456	59	3	nails	nail.N.PL			ETH	eng	zeledon4		
457	59	4	no	no.ADV			ETH	eng	zeledon4		
458	59	5	nada	nothing.PRON			ETH	spa	zeledon4		
459	59	6	.				ETH	999	zeledon4		
460	60	1	ah	ah.IM			HEN	eng&spa	zeledon4		
461	60	2	?				HEN	999	zeledon4		
462	61	1	nada	nothing.PRON			ETH	spa	zeledon4		
463	61	2	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
464	61	3	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES			ETH	eng	zeledon4		
465	61	4	nothing	nothing.PRON			ETH	eng	zeledon4		
466	61	5	to	to.PREP			ETH	eng	zeledon4		
467	61	6	do	do.V.INFIN			ETH	eng	zeledon4		
468	61	7	with	with.PREP			ETH	eng	zeledon4		
469	61	8	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
470	61	9	nails	nail.N.PL			ETH	eng	zeledon4		
471	61	10	.				ETH	999	zeledon4		
472	62	1	oh	oh.IM			HEN	eng&spa	zeledon4		
473	62	2	parece	seem.V.2S.IMPER			HEN	spa	zeledon4		
474	62	3	que	that.CONJ			HEN	spa	zeledon4		
475	62	4	te	you.PRON.OBL.MF.2S			HEN	spa	zeledon4		
476	62	5	preocupa	concern.V.3S.PRES			HEN	spa	zeledon4		
477	62	6	mucho	much.ADV			HEN	spa	zeledon4		
478	62	7	lo	the.DET.DEF.NT.SG			HEN	spa	zeledon4		
479	62	8	de	of.PREP			HEN	spa	zeledon4		
480	62	9	las	the.DET.DEF.F.PL			HEN	spa	zeledon4		
481	62	10	uñas	toenail.N.F.PL			HEN	spa	zeledon4		
482	62	11	.				HEN	999	zeledon4		
483	63	1	no	not.ADV			ETH	spa	zeledon4		
484	63	2	yo	I.PRON.SUB.MF.1S			ETH	spa	zeledon4		
485	63	3	sí	yes.ADV			ETH	spa	zeledon4		
486	63	4	no	not.ADV			ETH	spa	zeledon4		
487	63	5	.				ETH	999	zeledon4		
488	64	1	y	and.CONJ			ETH	spa	zeledon4		
489	64	2	usted	you.PRON.SUB.MF.3S			ETH	spa	zeledon4		
490	64	3	cómo	how.INT			ETH	spa	zeledon4		
491	64	4	te	you.PRON.OBL.MF.2S			ETH	spa	zeledon4		
492	64	5	vistes	see.V.2S.PAST			ETH	spa	zeledon4		
493	64	6	?				ETH	999	zeledon4		
494	65	1	.				HEN	999	zeledon4		
495	66	1	perdón	pardon.N.M.SG			HEN	spa	zeledon4		
496	66	2	.				HEN	999	zeledon4		
497	67	1	yo	I.PRON.SUB.MF.1S			HEN	spa	zeledon4		
498	67	2	me	me.PRON.OBL.MF.1S			HEN	spa	zeledon4		
499	67	3	visto	see.V.PASTPART			HEN	spa	zeledon4		
500	67	4	normal	ordinary.ADJ.M.SG			HEN	spa	zeledon4		
501	67	5	.				HEN	999	zeledon4		
502	68	1	mmhm	mmhm.IM			ETH	eng	zeledon4		
503	68	2	.				ETH	999	zeledon4		
504	69	1	como	like.CONJ			ETH	spa	zeledon4		
505	69	2	militar	military.ADJ.M.SG.[or].military.N.M			ETH	spa	zeledon4		
506	69	3	y	and.CONJ			ETH	spa	zeledon4		
507	69	4	todo	everything.PRON.M.SG			ETH	spa	zeledon4		
508	69	5	.				ETH	999	zeledon4		
509	70	1	eso	that.PRON.DEM.NT.SG			HEN	spa	zeledon4		
510	70	2	no	not.ADV			HEN	spa	zeledon4		
511	70	3	tiene	have.V.3S.PRES			HEN	spa	zeledon4		
512	70	4	nada	nothing.PRON			HEN	spa	zeledon4		
513	70	5	nada	nothing.PRON			HEN	spa	zeledon4		
514	70	6	que	that.CONJ			HEN	spa	zeledon4		
515	70	7	ver	see.V.INFIN			HEN	spa	zeledon4		
516	70	8	con	with.PREP			HEN	spa	zeledon4		
517	70	9	las	the.DET.DEF.F.PL			HEN	spa	zeledon4		
518	70	10	uñas	toenail.N.F.PL			HEN	spa	zeledon4		
519	70	11	.				HEN	999	zeledon4		
520	71	1	.				ETH	999	zeledon4		
521	72	1	no	no.ADV			ETH	eng	zeledon4		
522	72	2	but	but.CONJ			ETH	eng	zeledon4		
523	72	3	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
524	72	4	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
525	72	5	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES			ETH	eng	zeledon4		
526	72	6	to	to.PREP			ETH	eng	zeledon4		
527	72	7	do	do.V.INFIN			ETH	eng	zeledon4		
528	72	8	with	with.PREP			ETH	eng	zeledon4		
529	72	9	the	the.DET.DEF			ETH	eng	zeledon4		
530	72	10	metrosexual	unk			ETH	eng	zeledon4		
531	72	11	thing	thing.N.SG			ETH	eng	zeledon4		
532	72	12	.				ETH	999	zeledon4		
533	73	1	no	no.ADV			HEN	eng	zeledon4		
534	73	2	no	no.ADV			HEN	eng	zeledon4		
535	73	3	porque	because.CONJ			HEN	spa	zeledon4		
536	73	4	Castro	name			HEN	eng&spa	zeledon4		
537	73	5	vive	live.V.2S.IMPER.[or].live.V.3S.PRES			HEN	spa	zeledon4		
538	73	6	viste	see.V.2S.PAST			HEN	spa	zeledon4		
539	73	7	así	thus.ADV			HEN	spa	zeledon4		
540	73	8	.				HEN	999	zeledon4		
541	74	1	viejo	old.ADJ.M.SG			ETH	spa	zeledon4		
542	74	2	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
543	74	3	know	know.V.2SP.PRES			ETH	eng	zeledon4		
544	74	4	what	what.REL			ETH	eng	zeledon4		
545	74	5	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
546	74	6	feel	feel.V.1S.PRES			ETH	eng	zeledon4		
547	74	7	about	about.PREP			ETH	eng	zeledon4		
548	74	8	Castro	name			ETH	eng&spa	zeledon4		
549	74	9	too	too.ADV			ETH	eng	zeledon4		
550	74	10	right	right.ADJ			ETH	eng	zeledon4		
551	74	11	?				ETH	999	zeledon4		
552	75	1	.				HEN	999	zeledon4		
553	76	1	.				ETH	999	zeledon4		
554	77	1	not	not.ADV			ETH	eng	zeledon4		
555	77	2	that	that.CONJ			ETH	eng	zeledon4		
556	77	3	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
557	77	4	care	care.V.1S.PRES			ETH	eng	zeledon4		
558	77	5	because	because.CONJ			ETH	eng	zeledon4		
559	77	6	.				ETH	999	zeledon4		
560	78	1	but	but.CONJ			HEN	eng	zeledon4		
561	78	2	that's	that.DEM.FAR+BE.V.3S.PRES			HEN	eng	zeledon4		
562	78	3	why	why.REL			HEN	eng	zeledon4		
563	78	4	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
564	78	5	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
565	78	6	get	get.V.2SP.PRES			HEN	eng	zeledon4		
566	78	7	Cubans	name			HEN	eng	zeledon4		
567	78	8	so	so.ADV			HEN	eng	zeledon4		
568	78	9	.				HEN	999	zeledon4		
569	79	1	but	but.CONJ			ETH	eng	zeledon4		
570	79	2	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
571	79	3	nice	nice.ADJ			ETH	eng	zeledon4		
572	79	4	so	so.ADV			ETH	eng	zeledon4		
573	79	5	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
574	79	6	don't	do.V.1S.PRES+NEG			ETH	eng	zeledon4		
575	79	7	care	care.V.INFIN			ETH	eng	zeledon4		
576	79	8	.				ETH	999	zeledon4		
577	80	1	.				HEN	999	zeledon4		
578	81	1	but	but.CONJ			ETH	eng	zeledon4		
579	81	2	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
580	81	3	don't	do.V.1S.PRES+NEG			ETH	eng	zeledon4		
581	81	4	care	care.V.INFIN			ETH	eng	zeledon4		
582	81	5	.				ETH	999	zeledon4		
583	82	1	.				HEN	999	zeledon4		
584	83	1	no	no.ADV			HEN	eng	zeledon4		
585	83	2	but	but.CONJ			HEN	eng	zeledon4		
586	83	3	.				HEN	999	zeledon4		
587	84	1	but	but.CONJ			ETH	eng	zeledon4		
588	84	2	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
589	84	3	the	the.DET.DEF			ETH	eng	zeledon4		
590	84	4	village	village.N.SG			ETH	eng	zeledon4		
591	84	5	people	people.N.SG			ETH	eng	zeledon4		
592	84	6	also	also.ADV			ETH	eng	zeledon4		
593	84	7	wore	wore.SV.INFIN			ETH	eng	zeledon4		
594	84	8	.				ETH	999	zeledon4		
595	85	1	what	what.REL			HEN	eng	zeledon4		
596	85	2	?				HEN	999	zeledon4		
597	86	1	clothes	clothes.N.PL			ETH	eng	zeledon4		
598	86	2	like	like.CONJ.[or].like.V.3P.PRES			ETH	eng	zeledon4		
599	86	3	that	that.DEM.FAR			ETH	eng	zeledon4		
600	86	4	like	like.CONJ.[or].like.V.INFIN			ETH	eng	zeledon4		
601	86	5	.				ETH	999	zeledon4		
602	87	1	this	this.DEM.NEAR.SG			HEN	eng	zeledon4		
603	87	2	?				HEN	999	zeledon4		
604	88	1	yeah	yeah.ADV			ETH	eng	zeledon4		
605	88	2	there	there.ADV			ETH	eng	zeledon4		
606	88	3	was	was.V.3S.PAST			ETH	eng	zeledon4		
607	88	4	a	a.DET.INDEF			ETH	eng	zeledon4		
608	88	5	guy	guy.N.SG			ETH	eng	zeledon4		
609	88	6	that	that.DEM.FAR			ETH	eng	zeledon4		
610	88	7	was	was.V.3S.PAST			ETH	eng	zeledon4		
611	88	8	military	military.ADJ			ETH	eng	zeledon4		
612	88	9	.				ETH	999	zeledon4		
613	89	1	there	there.ADV			ETH	eng	zeledon4		
614	89	2	was	was.V.3S.PAST			ETH	eng	zeledon4		
615	89	3	a	a.DET.INDEF			ETH	eng	zeledon4		
616	89	4	policeman	policeman.N.SG			ETH	eng	zeledon4		
617	89	5	.				ETH	999	zeledon4		
618	90	1	and	and.CONJ			ETH	eng	zeledon4		
619	90	2	I've	I.PRON.SUB.1S+HAVE.V.PRES			ETH	eng	zeledon4		
620	90	3	seen	seen.V.PASTPART			ETH	eng	zeledon4		
621	90	4	him	him.PRON.OBJ.M.3S			ETH	eng	zeledon4		
622	90	5	dressed	dress.SV.INFIN+AV			ETH	eng	zeledon4		
623	90	6	like	like.CONJ.[or].like.SV.INFIN			ETH	eng	zeledon4		
624	90	7	that	that.DEM.FAR			ETH	eng	zeledon4		
625	90	8	a	a.DET.INDEF			ETH	eng	zeledon4		
626	90	9	couple	couple.N.SG			ETH	eng	zeledon4		
627	90	10	of	of.PREP			ETH	eng	zeledon4		
628	90	11	times	time.N.PL			ETH	eng	zeledon4		
629	90	12	.				ETH	999	zeledon4		
630	91	1	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
631	91	2	have	have.V.2SP.PRES			HEN	eng	zeledon4		
632	91	3	moustache	moustache.N.SG			HEN	eng	zeledon4		
633	91	4	yeah	yeah.ADV			HEN	eng	zeledon4		
634	91	5	.				HEN	999	zeledon4		
635	92	1	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
636	92	2	see	see.V.1S.PRES			HEN	eng	zeledon4		
637	92	3	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
638	92	4	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
639	92	5	see	see.V.1S.PRES			HEN	eng	zeledon4		
640	92	6	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
641	92	7	.				HEN	999	zeledon4		
642	93	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
643	93	2	know	know.V.2SP.PRES			ETH	eng	zeledon4		
644	93	3	why	why.REL			ETH	eng	zeledon4		
645	93	4	are	are.V.123P.PRES			ETH	eng	zeledon4		
646	93	5	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
647	93	6	getting	get.V.PRESPART			ETH	eng	zeledon4		
648	93	7	away	away.ADV			ETH	eng	zeledon4		
649	93	8	from	from.PREP			ETH	eng	zeledon4		
650	93	9	that	that.DEM.FAR			ETH	eng	zeledon4		
651	93	10	?				ETH	999	zeledon4		
652	94	1	no	not.ADV			HEN	spa	zeledon4		
653	94	2	no	not.ADV			HEN	spa	zeledon4		
654	94	3	no	not.ADV			HEN	spa	zeledon4		
655	94	4	no	not.ADV			HEN	spa	zeledon4		
656	94	5	no	not.ADV			HEN	spa	zeledon4		
657	94	6	.				HEN	999	zeledon4		
658	95	1	no	not.ADV			ETH	spa	zeledon4		
659	95	2	no	not.ADV			ETH	spa	zeledon4		
660	95	3	no	not.ADV			ETH	spa	zeledon4		
661	95	4	.				ETH	999	zeledon4		
662	96	1	está	be.V.3S.PRES			HEN	spa	zeledon4		
663	96	2	bien	well.ADV			HEN	spa	zeledon4		
664	96	3	.				HEN	999	zeledon4		
665	97	1	vamos	go.V.1P.PRES			HEN	spa	zeledon4		
666	97	2	.				HEN	999	zeledon4		
667	98	1	vamos	go.V.1P.PRES			ETH	spa	zeledon4		
668	98	2	a	to.PREP			ETH	spa	zeledon4		
669	98	3	hablar	talk.V.INFIN			ETH	spa	zeledon4		
670	98	4	.				ETH	999	zeledon4		
671	99	1	people	people.N.SG			HEN	eng	zeledon4		
672	99	2	also	also.ADV			HEN	eng	zeledon4		
673	99	3	have	have.SV.INFIN			HEN	eng	zeledon4		
674	99	4	a	a.DET.INDEF			HEN	eng	zeledon4		
675	99	5	lot	lot.N.SG			HEN	eng	zeledon4		
676	99	6	of	of.PREP			HEN	eng	zeledon4		
677	99	7	moustache	moustache.N.SG			HEN	eng	zeledon4		
678	99	8	.				HEN	999	zeledon4		
679	100	1	people	people.N.SG			ETH	eng	zeledon4		
680	100	2	yeah	yeah.ADV			ETH	eng	zeledon4		
681	100	3	not	not.ADV			ETH	eng	zeledon4		
682	100	4	that	that.DEM.FAR			ETH	eng	zeledon4		
683	100	5	much	much.ADJ			ETH	eng	zeledon4		
684	100	6	.				ETH	999	zeledon4		
685	101	1	they	they.PRON.SUB.3P			HEN	eng	zeledon4		
686	101	2	are	are.V.3P.PRES			HEN	eng	zeledon4		
687	101	3	huge	huge.ADJ			HEN	eng	zeledon4		
688	101	4	moustache	moustache.N.SG			HEN	eng	zeledon4		
689	101	5	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
690	101	6	know	know.V.2SP.PRES			HEN	eng	zeledon4		
691	101	7	.				HEN	999	zeledon4		
692	102	1	yeah	yeah.ADV			ETH	eng	zeledon4		
693	102	2	but	but.CONJ			ETH	eng	zeledon4		
694	102	3	mine	mine.PRON.POSS.1S			ETH	eng	zeledon4		
695	102	4	is	is.V.3S.PRES			ETH	eng	zeledon4		
696	102	5	mine	mine.PRON.POSS.1S			ETH	eng	zeledon4		
697	102	6	is	is.V.3S.PRES			ETH	eng	zeledon4		
698	102	7	very	very.ADV			ETH	eng	zeledon4		
699	102	8	trimmed	unk			ETH	eng	zeledon4		
700	102	9	.				ETH	999	zeledon4		
701	103	1	el	the.DET.DEF.M.SG			ETH	spa	zeledon4		
702	103	2	mío	of_mine.ADJ.POSS.MF.1S.M.SG			ETH	spa	zeledon4		
703	103	3	es	be.V.3S.PRES			ETH	spa	zeledon4		
704	103	4	bien	well.ADV			ETH	spa	zeledon4		
705	103	5	.				ETH	999	zeledon4		
706	104	1	ah	ah.IM			HEN	spa	zeledon4		
707	104	2	?				HEN	999	zeledon4		
708	105	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES			ETH	eng	zeledon4		
709	105	2	manicure	manicure.N.SG			ETH	eng	zeledon4		
710	105	3	.				ETH	999	zeledon4		
711	106	1	.				HEN	999	zeledon4		
712	107	1	what	what.REL			ETH	eng	zeledon4		
713	107	2	the	the.DET.DEF			ETH	eng	zeledon4		
714	107	3	yeah	yeah.ADV			ETH	eng	zeledon4		
715	107	4	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
716	107	5	know	know.V.1S.PRES			ETH	eng	zeledon4		
717	107	6	.				ETH	999	zeledon4		
718	108	1	so	under.PREP			HEN	spa	zeledon4		
719	108	2	a	to.PREP			HEN	spa	zeledon4		
720	108	3	ti	you.PRON.PREP.MF.2S			HEN	spa	zeledon4		
721	108	4	te	you.PRON.OBL.MF.2S			HEN	spa	zeledon4		
722	108	5	gustaría	like.V.13S.COND			HEN	spa	zeledon4		
723	108	6	ir	go.V.INFIN			HEN	spa	zeledon4		
724	108	7	a	to.PREP			HEN	spa	zeledon4		
725	108	8	a	to.PREP			HEN	spa	zeledon4		
726	108	9	Cuba	name			HEN	spa	zeledon4		
727	108	10	con	with.PREP			HEN	spa	zeledon4		
728	108	11	las	the.DET.DEF.F.PL			HEN	spa	zeledon4		
729	108	12	uñas	toenail.N.F.PL			HEN	spa	zeledon4		
730	108	13	bien	well.ADV			HEN	spa	zeledon4		
731	108	14	cortadas	cut.V.F.PL.PASTPART			HEN	spa	zeledon4		
732	108	15	.				HEN	999	zeledon4		
733	109	1	.				ETH	999	zeledon4		
734	110	1	a	to.PREP			ETH	spa	zeledon4		
735	110	2	Cuba	name			ETH	spa	zeledon4		
736	110	3	?				ETH	999	zeledon4		
737	111	1	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
738	111	2	not	not.ADV			ETH	eng	zeledon4		
739	111	3	Cuban	name			ETH	eng	zeledon4		
740	111	4	so	so.ADV			ETH	eng	zeledon4		
741	111	5	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
742	111	6	wouldn't	be.V.1S.COND+NEG			ETH	eng	zeledon4		
743	111	7	know	know.SV.INFIN			ETH	eng	zeledon4		
744	111	8	.				ETH	999	zeledon4		
745	112	1	but	but.CONJ			HEN	eng	zeledon4		
746	112	2	your	your.ADJ.POSS.2SP			HEN	eng	zeledon4		
747	112	3	wife	wife.N.SG			HEN	eng	zeledon4		
748	112	4	is	is.V.3S.PRES			HEN	eng	zeledon4		
749	112	5	Cuban	name			HEN	eng	zeledon4		
750	112	6	.				HEN	999	zeledon4		
751	113	1	no	no.ADV			ETH	eng	zeledon4		
752	113	2	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
753	113	3	doesn't	does.V.3S.PRES+NEG			ETH	eng	zeledon4		
754	113	4	wanna	want.SV.INFIN+TO.PREP			ETH	eng	zeledon4		
755	113	5	go	go.V.INFIN			ETH	eng	zeledon4		
756	113	6	to	to.PREP			ETH	eng	zeledon4		
757	113	7	Cuba	name			ETH	eng	zeledon4		
758	113	8	.				ETH	999	zeledon4		
759	114	1	now	now.ADV			HEN	eng	zeledon4		
760	114	2	que	that.CONJ			HEN	spa	zeledon4		
761	114	3	que	that.CONJ			HEN	spa	zeledon4		
762	114	4	Fidel	name			HEN	eng&spa	zeledon4		
763	114	5	que	that.CONJ			HEN	spa	zeledon4		
764	114	6	se	self.PRON.REFL.MF.3SP			HEN	spa	zeledon4		
765	114	7	va	go.V.3S.PRES			HEN	spa	zeledon4		
766	114	8	a	to.PREP			HEN	spa	zeledon4		
767	114	9	morir	die.V.INFIN			HEN	spa	zeledon4		
768	114	10	.				HEN	999	zeledon4		
769	115	1	now	now.ADV			HEN	eng	zeledon4		
770	115	2	he	he.PRON.SUB.M.3S			HEN	eng	zeledon4		
771	115	3	is	is.V.3S.PRES			HEN	eng	zeledon4		
772	115	4	gonna	go.V.PRESPART+TO.PREP			HEN	eng	zeledon4		
773	115	5	be	be.V.INFIN			HEN	eng	zeledon4		
774	115	6	dead	dead.ADJ			HEN	eng	zeledon4		
775	115	7	so	so.ADV			HEN	eng	zeledon4		
776	115	8	probably	probably.ADV			HEN	eng	zeledon4		
777	115	9	they	they.PRON.SUB.3P			HEN	eng	zeledon4		
778	115	10	are	are.V.3P.PRES			HEN	eng	zeledon4		
779	115	11	gonna	go.V.PRESPART+TO.PREP			HEN	eng	zeledon4		
780	115	12	open	open.ADJ.[or].open.V.INFIN			HEN	eng	zeledon4		
781	115	13	the	the.DET.DEF			HEN	eng	zeledon4		
782	115	14	tourist	tourist.N.SG			HEN	eng	zeledon4		
783	115	15	.				HEN	999	zeledon4		
784	116	1	no	not.ADV			ETH	spa	zeledon4		
785	116	2	y	and.CONJ			ETH	spa	zeledon4		
786	116	3	el	the.DET.DEF.M.SG			ETH	spa	zeledon4		
787	116	4	hermano	brother.N.M.SG			ETH	spa	zeledon4		
788	116	5	de	of.PREP			ETH	spa	zeledon4		
789	116	6	él	he.PRON.SUB.M.3S			ETH	spa	zeledon4		
790	116	7	el	the.DET.DEF.M.SG			ETH	spa	zeledon4		
791	116	8	hermano	brother.N.M.SG			ETH	spa	zeledon4		
792	116	9	todavía	yet.ADV			ETH	spa	zeledon4		
793	116	10	está	be.V.3S.PRES			ETH	spa	zeledon4		
794	116	11	no	not.ADV			ETH	spa	zeledon4		
795	116	12	no	not.ADV			ETH	spa	zeledon4		
796	116	13	.				ETH	999	zeledon4		
797	117	1	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
798	117	2	not	not.ADV			ETH	eng	zeledon4		
799	117	3	going	go.SV.INFIN+ASV			ETH	eng	zeledon4		
800	117	4	there	there.ADV			ETH	eng	zeledon4		
801	117	5	.				ETH	999	zeledon4		
802	118	1	no	no.ADV			HEN	eng	zeledon4		
803	118	2	?				HEN	999	zeledon4		
804	119	1	no	no.ADV			ETH	eng	zeledon4		
805	119	2	.				ETH	999	zeledon4		
806	120	1	so	so.ADV			HEN	eng	zeledon4		
807	120	2	it	it.PRON.SUB.3S			HEN	eng	zeledon4		
808	120	3	doesn't	does.V.3S.PRES+NEG			HEN	eng	zeledon4		
809	120	4	call	call.SV.INFIN			HEN	eng	zeledon4		
810	120	5	your	your.ADJ.POSS.2SP			HEN	eng	zeledon4		
811	120	6	attention	attention.N.SG			HEN	eng	zeledon4		
812	120	7	?				HEN	999	zeledon4		
813	121	1	no	not.ADV			ETH	spa	zeledon4		
814	121	2	.				ETH	999	zeledon4		
815	122	1	para	for.PREP			ETH	spa	zeledon4		
816	122	2	nada	nothing.PRON			ETH	spa	zeledon4		
817	122	3	.				ETH	999	zeledon4		
818	123	1	maybe	maybe.ADV			ETH	eng	zeledon4		
819	123	2	para	for.PREP			ETH	spa	zeledon4		
820	123	3	visitar	visit.V.INFIN			ETH	spa	zeledon4		
821	123	4	a	to.PREP			ETH	spa	zeledon4		
822	123	5	la	the.DET.DEF.F.SG			ETH	spa	zeledon4		
823	123	6	familia	family.N.F.SG			ETH	spa	zeledon4		
824	123	7	de	of.PREP			ETH	spa	zeledon4		
825	123	8	ella	she.PRON.SUB.F.3S			ETH	spa	zeledon4		
826	123	9	pero	but.CONJ			ETH	spa	zeledon4		
827	123	10	.				ETH	999	zeledon4		
828	124	1	con	with.PREP			HEN	spa	zeledon4		
829	124	2	el	the.DET.DEF.M.SG			HEN	spa	zeledon4		
830	124	3	manicure	manicure.N.SG			HEN	eng	zeledon4		
831	124	4	hecho	fact.N.M.SG.[or].do.V.PASTPART			HEN	spa	zeledon4		
832	124	5	.				HEN	999	zeledon4		
833	125	1	con	with.PREP			ETH	spa	zeledon4		
834	125	2	el	the.DET.DEF.M.SG			ETH	spa	zeledon4		
835	125	3	manicure	manicure.N.SG			ETH	eng	zeledon4		
836	125	4	hecho	fact.N.M.SG.[or].do.V.PASTPART			ETH	spa	zeledon4		
837	125	5	está	be.V.3S.PRES			ETH	spa	zeledon4		
838	125	6	bien	well.ADV			ETH	spa	zeledon4		
839	125	7	.				ETH	999	zeledon4		
840	126	1	so	so.ADV			HEN	eng	zeledon4		
841	126	2	al	to_the.PREP+DET.DEF.M.SG			HEN	spa	zeledon4		
842	126	3	comienzo	beginning.N.M.SG.[or].commence.V.1S.PRES			HEN	spa	zeledon4		
843	126	4	tú	you.PRON.SUB.MF.2S			HEN	spa	zeledon4		
844	126	5	estabas	be.V.2S.IMPERF			HEN	spa	zeledon4		
845	126	6	diciendo	tell.V.PRESPART			HEN	spa	zeledon4		
846	126	7	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
847	126	8	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
848	126	9	said	said.V.PAST			HEN	eng	zeledon4		
849	126	10	to	to.PREP			HEN	eng	zeledon4		
850	126	11	me	me.PRON.OBJ.1S			HEN	eng	zeledon4		
851	126	12	that	that.CONJ			HEN	eng	zeledon4		
852	126	13	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
853	126	14	are	are.V.2SP.PRES			HEN	eng	zeledon4		
854	126	15	never	never.ADV			HEN	eng	zeledon4		
855	126	16	gonna	go.V.PRESPART+TO.PREP			HEN	eng	zeledon4		
856	126	17	do	do.V.INFIN			HEN	eng	zeledon4		
857	126	18	it	it.PRON.OBJ.3S			HEN	eng	zeledon4		
858	126	19	now	now.ADV			HEN	eng	zeledon4		
859	126	20	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
860	126	21	have	have.V.2SP.PRES			HEN	eng	zeledon4		
861	126	22	said	said.V.PASTPART			HEN	eng	zeledon4		
862	126	23	that	that.DEM.FAR			HEN	eng	zeledon4		
863	126	24	.				HEN	999	zeledon4		
864	127	1	.				ETH	999	zeledon4		
865	128	1	well	well.ADV			ETH	eng	zeledon4		
866	128	2	if	if.CONJ			ETH	eng	zeledon4		
867	128	3	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
868	128	4	have	have.V.1S.PRES			ETH	eng	zeledon4		
869	128	5	to	to.PREP			ETH	eng	zeledon4		
870	128	6	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
871	128	7	have	have.V.1S.PRES			ETH	eng	zeledon4		
872	128	8	to	to.PREP			ETH	eng	zeledon4		
873	128	9	.				ETH	999	zeledon4		
874	129	1	.				HEN	999	zeledon4		
875	130	1	ajá	aha.IM			HEN	spa	zeledon4		
876	130	2	.				HEN	999	zeledon4		
877	131	1	.				ETH	999	zeledon4		
878	132	1	if	if.CONJ			ETH	eng	zeledon4		
879	132	2	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
880	132	3	have	have.V.1S.PRES			ETH	eng	zeledon4		
881	132	4	to	to.PREP			ETH	eng	zeledon4		
882	132	5	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
883	132	6	have	have.V.1S.PRES			ETH	eng	zeledon4		
884	132	7	to	to.PREP			ETH	eng	zeledon4		
885	132	8	.				ETH	999	zeledon4		
886	133	1	what	what.REL			ETH	eng	zeledon4		
887	133	2	can	can.V.123SP.PRES			ETH	eng	zeledon4		
888	133	3	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
889	133	4	tell	tell.V.1S.PRES			ETH	eng	zeledon4		
890	133	5	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
891	133	6	.				ETH	999	zeledon4		
892	134	1	so	so.ADV			HEN	eng	zeledon4		
